date,hour,demand
16-01-2020,0,7
16-01-2020,1,69
16-01-2020,2,26
16-01-2020,5,69
16-01-2020,6,20
16-01-2020,7,56
16-01-2020,8,27
16-01-2020,9,42
16-01-2020,10,42
16-01-2020,11,19
16-01-2020,12,82
16-01-2020,13,111
16-01-2020,14,27
16-01-2020,15,60
16-01-2020,16,39
16-01-2020,17,76
16-01-2020,18,65
16-01-2020,19,66
16-01-2020,20,89
16-01-2020,21,62
16-01-2020,22,43
16-01-2020,23,58
17-01-2020,0,59
17-01-2020,1,65
17-01-2020,2,11
17-01-2020,3,61
17-01-2020,5,89
17-01-2020,6,64
17-01-2020,7,33
17-01-2020,8,72
17-01-2020,9,84
17-01-2020,10,80
17-01-2020,11,80
17-01-2020,12,38
17-01-2020,13,101
17-01-2020,14,69
17-01-2020,15,114
17-01-2020,16,68
17-01-2020,17,131
17-01-2020,18,121
17-01-2020,19,76
17-01-2020,20,29
17-01-2020,21,36
17-01-2020,22,43
17-01-2020,23,19
18-01-2020,0,25
18-01-2020,2,55
18-01-2020,3,60
18-01-2020,4,5
18-01-2020,8,24
18-01-2020,9,108
18-01-2020,10,68
18-01-2020,11,112
18-01-2020,12,179
18-01-2020,13,164
18-01-2020,14,108
18-01-2020,15,61
18-01-2020,16,51
18-01-2020,17,80
18-01-2020,18,39
18-01-2020,19,81
18-01-2020,20,41
18-01-2020,22,25
18-01-2020,23,10
19-01-2020,1,60
19-01-2020,2,96
19-01-2020,3,100
19-01-2020,6,36
19-01-2020,7,17
19-01-2020,8,51
19-01-2020,9,57
19-01-2020,10,120
19-01-2020,11,77
19-01-2020,12,220
19-01-2020,13,207
19-01-2020,14,199
19-01-2020,15,265
19-01-2020,16,177
19-01-2020,17,158
19-01-2020,18,119
19-01-2020,19,165
19-01-2020,20,135
19-01-2020,21,107
19-01-2020,22,68
19-01-2020,23,27
20-01-2020,0,83
20-01-2020,1,43
20-01-2020,2,37
20-01-2020,3,69
20-01-2020,4,75
20-01-2020,6,51
20-01-2020,7,24
20-01-2020,8,97
20-01-2020,9,99
20-01-2020,10,134
20-01-2020,11,132
20-01-2020,12,113
20-01-2020,13,150
20-01-2020,14,74
20-01-2020,15,86
20-01-2020,16,58
20-01-2020,17,84
20-01-2020,18,68
20-01-2020,19,54
20-01-2020,20,55
20-01-2020,21,63
20-01-2020,22,5
21-01-2020,0,89
21-01-2020,1,45
21-01-2020,3,52
21-01-2020,7,77
21-01-2020,8,27
21-01-2020,9,88
21-01-2020,10,53
21-01-2020,11,71
21-01-2020,12,125
21-01-2020,13,121
21-01-2020,14,74
21-01-2020,15,34
21-01-2020,16,63
21-01-2020,17,112
21-01-2020,18,86
21-01-2020,19,40
21-01-2020,20,68
21-01-2020,21,21
21-01-2020,22,86
21-01-2020,23,55
22-01-2020,0,35
22-01-2020,1,46
22-01-2020,5,40
22-01-2020,6,49
22-01-2020,7,28
22-01-2020,8,108
22-01-2020,9,114
22-01-2020,10,62
22-01-2020,11,23
22-01-2020,12,56
22-01-2020,13,6
22-01-2020,14,106
22-01-2020,15,102
22-01-2020,16,32
22-01-2020,17,107
22-01-2020,18,138
22-01-2020,19,108
22-01-2020,20,78
22-01-2020,21,112
22-01-2020,22,35
22-01-2020,23,27
23-01-2020,0,85
23-01-2020,2,23
23-01-2020,6,99
23-01-2020,7,33
23-01-2020,8,93
23-01-2020,9,75
23-01-2020,10,20
23-01-2020,11,45
23-01-2020,12,66
23-01-2020,13,27
23-01-2020,14,60
23-01-2020,15,14
23-01-2020,16,83
23-01-2020,17,84
23-01-2020,18,94
23-01-2020,19,82
23-01-2020,20,52
23-01-2020,21,84
23-01-2020,22,8
23-01-2020,23,39
24-01-2020,0,64
24-01-2020,6,33
24-01-2020,7,100
24-01-2020,8,93
24-01-2020,9,54
24-01-2020,10,125
24-01-2020,11,106
24-01-2020,12,99
24-01-2020,13,112
24-01-2020,14,116
24-01-2020,15,80
24-01-2020,16,132
24-01-2020,17,76
24-01-2020,18,142
24-01-2020,19,37
24-01-2020,20,116
24-01-2020,21,104
24-01-2020,22,90
24-01-2020,23,91
25-01-2020,0,25
25-01-2020,1,47
25-01-2020,2,85
25-01-2020,3,33
25-01-2020,5,64
25-01-2020,7,56
25-01-2020,8,19
25-01-2020,9,116
25-01-2020,10,55
25-01-2020,11,161
25-01-2020,12,132
25-01-2020,13,112
25-01-2020,14,137
25-01-2020,15,90
25-01-2020,16,128
25-01-2020,17,82
25-01-2020,18,108
25-01-2020,19,98
25-01-2020,20,37
25-01-2020,21,29
25-01-2020,22,34
25-01-2020,23,40
26-01-2020,0,61
26-01-2020,1,94
26-01-2020,2,50
26-01-2020,3,40
26-01-2020,5,38
26-01-2020,7,60
26-01-2020,8,36
26-01-2020,9,62
26-01-2020,10,101
26-01-2020,11,142
26-01-2020,12,103
26-01-2020,13,174
26-01-2020,14,99
26-01-2020,15,163
26-01-2020,16,133
26-01-2020,17,87
26-01-2020,18,96
26-01-2020,19,101
26-01-2020,20,94
26-01-2020,21,51
26-01-2020,22,63
26-01-2020,23,95
27-01-2020,0,94
27-01-2020,1,100
27-01-2020,3,14
27-01-2020,5,95
27-01-2020,7,24
27-01-2020,8,43
27-01-2020,9,87
27-01-2020,10,103
27-01-2020,11,57
27-01-2020,12,99
27-01-2020,13,118
27-01-2020,14,110
27-01-2020,15,84
27-01-2020,16,52
27-01-2020,17,126
27-01-2020,18,53
27-01-2020,19,82
27-01-2020,20,80
27-01-2020,21,33
27-01-2020,22,84
27-01-2020,23,91
28-01-2020,0,7
28-01-2020,1,45
28-01-2020,5,7
28-01-2020,6,13
28-01-2020,7,101
28-01-2020,8,72
28-01-2020,9,84
28-01-2020,10,20
28-01-2020,11,52
28-01-2020,12,85
28-01-2020,13,79
28-01-2020,14,115
28-01-2020,15,61
28-01-2020,16,84
28-01-2020,17,61
28-01-2020,18,140
28-01-2020,19,77
28-01-2020,20,116
28-01-2020,21,85
28-01-2020,22,15
28-01-2020,23,26
29-01-2020,0,58
29-01-2020,4,90
29-01-2020,6,94
29-01-2020,7,95
29-01-2020,8,53
29-01-2020,9,87
29-01-2020,10,61
29-01-2020,11,23
29-01-2020,12,82
29-01-2020,13,62
29-01-2020,14,83
29-01-2020,15,102
29-01-2020,16,96
29-01-2020,17,111
29-01-2020,18,65
29-01-2020,19,152
29-01-2020,20,75
29-01-2020,21,100
29-01-2020,22,107
29-01-2020,23,97
30-01-2020,0,5
30-01-2020,1,39
30-01-2020,6,21
30-01-2020,7,108
30-01-2020,8,94
30-01-2020,9,18
30-01-2020,10,116
30-01-2020,11,60
30-01-2020,12,83
30-01-2020,13,124
30-01-2020,14,28
30-01-2020,15,34
30-01-2020,16,105
30-01-2020,17,96
30-01-2020,18,113
30-01-2020,19,129
30-01-2020,20,34
30-01-2020,21,24
30-01-2020,22,118
30-01-2020,23,28
31-01-2020,0,89
31-01-2020,1,27
31-01-2020,2,91
31-01-2020,3,52
31-01-2020,6,79
31-01-2020,7,60
31-01-2020,8,96
31-01-2020,9,73
31-01-2020,10,116
31-01-2020,11,116
31-01-2020,12,109
31-01-2020,13,41
31-01-2020,14,127
31-01-2020,15,144
31-01-2020,16,103
31-01-2020,17,108
31-01-2020,18,71
31-01-2020,19,137
31-01-2020,20,78
31-01-2020,21,55
31-01-2020,22,87
31-01-2020,23,109
01-02-2020,0,59
01-02-2020,1,23
01-02-2020,2,105
01-02-2020,5,28
01-02-2020,6,22
01-02-2020,7,52
01-02-2020,8,50
01-02-2020,9,112
01-02-2020,10,107
01-02-2020,11,125
01-02-2020,12,148
01-02-2020,13,137
01-02-2020,14,137
01-02-2020,15,65
01-02-2020,16,89
01-02-2020,17,138
01-02-2020,18,58
01-02-2020,19,70
01-02-2020,20,66
01-02-2020,21,44
01-02-2020,22,64
01-02-2020,23,90
02-02-2020,0,31
02-02-2020,1,66
02-02-2020,2,93
02-02-2020,4,98
02-02-2020,7,54
02-02-2020,8,71
02-02-2020,9,105
02-02-2020,10,48
02-02-2020,11,93
02-02-2020,12,151
02-02-2020,13,160
02-02-2020,14,70
02-02-2020,15,82
02-02-2020,16,93
02-02-2020,17,68
02-02-2020,18,55
02-02-2020,19,110
02-02-2020,20,68
02-02-2020,21,102
02-02-2020,22,99
02-02-2020,23,66
03-02-2020,0,25
03-02-2020,1,7
03-02-2020,4,50
03-02-2020,5,18
03-02-2020,6,68
03-02-2020,7,60
03-02-2020,8,34
03-02-2020,9,65
03-02-2020,10,38
03-02-2020,11,97
03-02-2020,12,129
03-02-2020,13,41
03-02-2020,14,32
03-02-2020,15,41
03-02-2020,16,91
03-02-2020,17,111
03-02-2020,18,50
03-02-2020,19,118
03-02-2020,20,116
03-02-2020,21,73
03-02-2020,22,97
03-02-2020,23,37
04-02-2020,4,12
04-02-2020,5,20
04-02-2020,6,58
04-02-2020,7,97
04-02-2020,8,44
04-02-2020,9,117
04-02-2020,10,57
04-02-2020,11,109
04-02-2020,12,108
04-02-2020,13,82
04-02-2020,14,60
04-02-2020,15,68
04-02-2020,16,91
04-02-2020,17,55
04-02-2020,18,73
04-02-2020,19,79
04-02-2020,20,58
04-02-2020,21,65
04-02-2020,22,5
04-02-2020,23,39
05-02-2020,0,75
05-02-2020,1,44
05-02-2020,6,104
05-02-2020,7,37
05-02-2020,8,87
05-02-2020,9,77
05-02-2020,10,113
05-02-2020,11,68
05-02-2020,12,106
05-02-2020,13,50
05-02-2020,14,69
05-02-2020,15,62
05-02-2020,16,71
05-02-2020,17,113
05-02-2020,18,56
05-02-2020,19,47
05-02-2020,20,118
05-02-2020,21,61
05-02-2020,22,69
05-02-2020,23,66
06-02-2020,0,19
06-02-2020,1,92
06-02-2020,3,64
06-02-2020,4,64
06-02-2020,6,26
06-02-2020,7,12
06-02-2020,8,78
06-02-2020,9,27
06-02-2020,10,68
06-02-2020,11,100
06-02-2020,12,66
06-02-2020,13,107
06-02-2020,14,94
06-02-2020,15,58
06-02-2020,16,39
06-02-2020,17,117
06-02-2020,18,124
06-02-2020,19,40
06-02-2020,20,65
06-02-2020,21,54
06-02-2020,22,86
06-02-2020,23,95
07-02-2020,0,23
07-02-2020,1,20
07-02-2020,2,64
07-02-2020,3,62
07-02-2020,4,11
07-02-2020,6,65
07-02-2020,7,108
07-02-2020,8,35
07-02-2020,9,104
07-02-2020,10,103
07-02-2020,11,92
07-02-2020,12,120
07-02-2020,13,106
07-02-2020,14,55
07-02-2020,15,117
07-02-2020,16,123
07-02-2020,17,86
07-02-2020,18,95
07-02-2020,19,133
07-02-2020,20,56
07-02-2020,21,81
07-02-2020,22,79
07-02-2020,23,28
08-02-2020,0,67
08-02-2020,1,23
08-02-2020,2,96
08-02-2020,3,34
08-02-2020,4,64
08-02-2020,5,22
08-02-2020,7,29
08-02-2020,8,64
08-02-2020,9,45
08-02-2020,10,204
08-02-2020,11,144
08-02-2020,12,106
08-02-2020,13,167
08-02-2020,14,104
08-02-2020,15,109
08-02-2020,16,132
08-02-2020,17,55
08-02-2020,18,80
08-02-2020,19,71
08-02-2020,20,108
08-02-2020,21,84
08-02-2020,22,16
08-02-2020,23,20
09-02-2020,0,28
09-02-2020,1,64
09-02-2020,2,27
09-02-2020,3,14
09-02-2020,4,30
09-02-2020,6,3
09-02-2020,10,88
09-02-2020,11,25
09-02-2020,12,131
09-02-2020,13,158
09-02-2020,14,80
09-02-2020,15,111
09-02-2020,16,89
09-02-2020,17,79
09-02-2020,18,57
09-02-2020,19,98
09-02-2020,20,93
09-02-2020,21,105
09-02-2020,22,47
09-02-2020,23,7
10-02-2020,0,37
10-02-2020,1,28
10-02-2020,5,37
10-02-2020,6,88
10-02-2020,7,69
10-02-2020,8,66
10-02-2020,9,56
10-02-2020,10,33
10-02-2020,11,74
10-02-2020,12,29
10-02-2020,13,18
10-02-2020,14,118
10-02-2020,15,114
10-02-2020,16,78
10-02-2020,17,88
10-02-2020,18,126
10-02-2020,19,130
10-02-2020,20,71
10-02-2020,21,93
10-02-2020,22,43
10-02-2020,23,67
11-02-2020,0,90
11-02-2020,2,54
11-02-2020,5,75
11-02-2020,6,88
11-02-2020,7,108
11-02-2020,8,67
11-02-2020,9,96
11-02-2020,10,86
11-02-2020,11,29
11-02-2020,12,68
11-02-2020,13,29
11-02-2020,14,28
11-02-2020,15,16
11-02-2020,16,19
11-02-2020,17,96
11-02-2020,18,92
11-02-2020,19,14
11-02-2020,20,50
11-02-2020,21,90
11-02-2020,22,100
11-02-2020,23,56
12-02-2020,2,62
12-02-2020,5,22
12-02-2020,7,49
12-02-2020,8,27
12-02-2020,9,82
12-02-2020,10,53
12-02-2020,11,43
12-02-2020,12,40
12-02-2020,13,79
12-02-2020,14,47
12-02-2020,15,48
12-02-2020,16,72
12-02-2020,17,52
12-02-2020,18,29
12-02-2020,19,65
12-02-2020,20,33
12-02-2020,21,71
12-02-2020,22,88
12-02-2020,23,68
13-02-2020,0,84
13-02-2020,1,64
13-02-2020,2,27
13-02-2020,3,12
13-02-2020,6,55
13-02-2020,7,4
13-02-2020,8,24
13-02-2020,9,27
13-02-2020,10,52
13-02-2020,11,43
13-02-2020,12,115
13-02-2020,13,83
13-02-2020,14,75
13-02-2020,15,87
13-02-2020,16,105
13-02-2020,17,39
13-02-2020,18,45
13-02-2020,19,41
13-02-2020,20,59
13-02-2020,21,92
13-02-2020,22,70
13-02-2020,23,26
14-02-2020,0,2
14-02-2020,1,20
14-02-2020,2,12
14-02-2020,4,67
14-02-2020,6,96
14-02-2020,7,84
14-02-2020,8,92
14-02-2020,9,70
14-02-2020,10,34
14-02-2020,11,45
14-02-2020,12,40
14-02-2020,13,51
14-02-2020,14,120
14-02-2020,15,81
14-02-2020,16,56
14-02-2020,17,108
14-02-2020,18,119
14-02-2020,19,87
14-02-2020,20,98
14-02-2020,21,46
14-02-2020,22,28
14-02-2020,23,62
15-02-2020,0,36
15-02-2020,1,78
15-02-2020,2,34
15-02-2020,3,12
15-02-2020,4,34
15-02-2020,7,46
15-02-2020,8,63
15-02-2020,9,87
15-02-2020,10,143
15-02-2020,11,110
15-02-2020,12,156
15-02-2020,13,145
15-02-2020,14,77
15-02-2020,15,164
15-02-2020,16,57
15-02-2020,17,47
15-02-2020,18,114
15-02-2020,19,71
15-02-2020,20,51
15-02-2020,21,96
15-02-2020,22,31
15-02-2020,23,38
16-02-2020,0,99
16-02-2020,1,98
16-02-2020,2,76
16-02-2020,3,50
16-02-2020,5,42
16-02-2020,7,76
16-02-2020,8,58
16-02-2020,9,95
16-02-2020,10,23
16-02-2020,11,86
16-02-2020,12,54
16-02-2020,13,127
16-02-2020,14,101
16-02-2020,15,83
16-02-2020,16,78
16-02-2020,17,130
16-02-2020,18,51
16-02-2020,19,76
16-02-2020,20,96
16-02-2020,21,58
16-02-2020,22,87
16-02-2020,23,85
17-02-2020,0,100
17-02-2020,1,89
17-02-2020,2,90
17-02-2020,3,68
17-02-2020,4,62
17-02-2020,5,29
17-02-2020,6,90
17-02-2020,7,33
17-02-2020,8,102
17-02-2020,9,48
17-02-2020,10,80
17-02-2020,11,51
17-02-2020,12,127
17-02-2020,13,76
17-02-2020,14,96
17-02-2020,15,43
17-02-2020,16,86
17-02-2020,17,46
17-02-2020,18,30
17-02-2020,19,77
17-02-2020,20,30
17-02-2020,21,78
17-02-2020,22,12
17-02-2020,23,47
18-02-2020,0,36
18-02-2020,1,13
18-02-2020,6,4
18-02-2020,7,103
18-02-2020,8,41
18-02-2020,9,42
18-02-2020,10,100
18-02-2020,11,38
18-02-2020,12,84
18-02-2020,13,41
18-02-2020,14,55
18-02-2020,15,115
18-02-2020,16,107
18-02-2020,17,63
18-02-2020,18,104
18-02-2020,19,35
18-02-2020,20,135
18-02-2020,21,57
18-02-2020,22,101
18-02-2020,23,8
19-02-2020,1,17
19-02-2020,2,68
19-02-2020,5,95
19-02-2020,6,20
19-02-2020,7,102
19-02-2020,8,90
19-02-2020,9,115
19-02-2020,10,50
19-02-2020,11,108
19-02-2020,12,42
19-02-2020,13,90
19-02-2020,14,101
19-02-2020,15,27
19-02-2020,16,44
19-02-2020,17,60
19-02-2020,18,106
19-02-2020,19,82
19-02-2020,20,105
19-02-2020,21,45
19-02-2020,22,57
19-02-2020,23,91
20-02-2020,0,39
20-02-2020,1,84
20-02-2020,2,65
20-02-2020,3,79
20-02-2020,7,12
20-02-2020,8,56
20-02-2020,9,41
20-02-2020,10,92
20-02-2020,11,66
20-02-2020,12,34
20-02-2020,13,107
20-02-2020,14,94
20-02-2020,15,73
20-02-2020,16,51
20-02-2020,17,122
20-02-2020,18,121
20-02-2020,19,59
20-02-2020,20,46
20-02-2020,21,104
20-02-2020,22,88
20-02-2020,23,48
21-02-2020,0,32
21-02-2020,2,26
21-02-2020,3,79
21-02-2020,4,6
21-02-2020,6,32
21-02-2020,7,100
21-02-2020,8,92
21-02-2020,9,36
21-02-2020,10,59
21-02-2020,11,75
21-02-2020,12,129
21-02-2020,13,81
21-02-2020,14,50
21-02-2020,15,83
21-02-2020,16,58
21-02-2020,17,75
21-02-2020,18,61
21-02-2020,19,116
21-02-2020,20,44
21-02-2020,21,24
21-02-2020,22,62
21-02-2020,23,58
22-02-2020,0,76
22-02-2020,1,93
22-02-2020,2,108
22-02-2020,4,31
22-02-2020,7,48
22-02-2020,8,50
22-02-2020,9,104
22-02-2020,10,146
22-02-2020,11,153
22-02-2020,12,166
22-02-2020,13,124
22-02-2020,14,84
22-02-2020,15,144
22-02-2020,16,145
22-02-2020,17,86
22-02-2020,18,131
22-02-2020,19,76
22-02-2020,20,110
22-02-2020,21,52
22-02-2020,22,108
22-02-2020,23,23
23-02-2020,0,10
23-02-2020,1,75
23-02-2020,2,87
23-02-2020,3,23
23-02-2020,6,20
23-02-2020,7,8
23-02-2020,8,69
23-02-2020,9,124
23-02-2020,10,96
23-02-2020,11,93
23-02-2020,12,99
23-02-2020,13,91
23-02-2020,14,87
23-02-2020,15,77
23-02-2020,16,151
23-02-2020,17,130
23-02-2020,18,65
23-02-2020,19,89
23-02-2020,20,46
23-02-2020,21,24
23-02-2020,22,37
23-02-2020,23,107
24-02-2020,0,8
24-02-2020,6,83
24-02-2020,7,26
24-02-2020,8,86
24-02-2020,9,57
24-02-2020,10,62
24-02-2020,11,65
24-02-2020,12,64
24-02-2020,13,50
24-02-2020,14,66
24-02-2020,15,51
24-02-2020,16,40
24-02-2020,17,123
24-02-2020,18,129
24-02-2020,19,121
24-02-2020,20,49
24-02-2020,21,20
24-02-2020,22,50
24-02-2020,23,105
25-02-2020,0,51
25-02-2020,1,35
25-02-2020,5,6
25-02-2020,6,26
25-02-2020,7,7
25-02-2020,8,35
25-02-2020,9,33
25-02-2020,10,43
25-02-2020,11,81
25-02-2020,12,43
25-02-2020,13,29
25-02-2020,14,86
25-02-2020,15,35
25-02-2020,16,65
25-02-2020,17,69
25-02-2020,18,59
25-02-2020,19,56
25-02-2020,20,85
25-02-2020,21,85
25-02-2020,22,13
25-02-2020,23,100
26-02-2020,0,44
26-02-2020,1,8
26-02-2020,5,37
26-02-2020,6,36
26-02-2020,7,38
26-02-2020,8,99
26-02-2020,9,55
26-02-2020,10,73
26-02-2020,11,99
26-02-2020,12,109
26-02-2020,13,123
26-02-2020,14,76
26-02-2020,15,71
26-02-2020,16,96
26-02-2020,17,42
26-02-2020,18,103
26-02-2020,19,87
26-02-2020,20,46
26-02-2020,21,23
26-02-2020,22,88
26-02-2020,23,89
27-02-2020,0,38
27-02-2020,1,22
27-02-2020,2,69
27-02-2020,6,25
27-02-2020,7,21
27-02-2020,8,112
27-02-2020,9,73
27-02-2020,10,55
27-02-2020,11,29
27-02-2020,12,87
27-02-2020,13,44
27-02-2020,14,91
27-02-2020,15,120
27-02-2020,16,81
27-02-2020,17,92
27-02-2020,18,77
27-02-2020,19,119
27-02-2020,20,70
27-02-2020,21,26
27-02-2020,22,115
27-02-2020,23,32
28-02-2020,0,93
28-02-2020,1,39
28-02-2020,2,76
28-02-2020,3,86
28-02-2020,5,16
28-02-2020,6,81
28-02-2020,7,47
28-02-2020,8,69
28-02-2020,9,22
28-02-2020,10,97
28-02-2020,11,85
28-02-2020,12,62
28-02-2020,13,192
28-02-2020,14,146
28-02-2020,15,174
28-02-2020,16,93
28-02-2020,17,117
28-02-2020,18,130
28-02-2020,19,104
28-02-2020,20,121
28-02-2020,21,101
28-02-2020,22,79
28-02-2020,23,83
29-02-2020,0,83
29-02-2020,1,78
29-02-2020,2,102
29-02-2020,4,74
29-02-2020,7,26
29-02-2020,8,68
29-02-2020,9,45
29-02-2020,10,56
29-02-2020,11,170
29-02-2020,12,123
29-02-2020,13,205
29-02-2020,14,167
29-02-2020,15,167
29-02-2020,16,130
29-02-2020,17,193
29-02-2020,18,140
29-02-2020,19,197
29-02-2020,20,99
29-02-2020,21,106
29-02-2020,22,129
29-02-2020,23,22
01-03-2020,0,93
01-03-2020,1,65
01-03-2020,2,59
01-03-2020,5,70
01-03-2020,6,35
01-03-2020,7,79
01-03-2020,8,49
01-03-2020,9,131
01-03-2020,10,61
01-03-2020,11,92
01-03-2020,12,135
01-03-2020,13,117
01-03-2020,14,113
01-03-2020,15,157
01-03-2020,16,153
01-03-2020,17,119
01-03-2020,18,125
01-03-2020,19,65
01-03-2020,20,151
01-03-2020,21,97
01-03-2020,22,100
01-03-2020,23,57
02-03-2020,0,96
02-03-2020,1,57
02-03-2020,2,33
02-03-2020,6,16
02-03-2020,7,106
02-03-2020,8,68
02-03-2020,9,113
02-03-2020,10,77
02-03-2020,11,92
02-03-2020,12,55
02-03-2020,13,142
02-03-2020,14,126
02-03-2020,15,81
02-03-2020,16,79
02-03-2020,17,128
02-03-2020,18,65
02-03-2020,19,82
02-03-2020,20,133
02-03-2020,21,117
02-03-2020,22,51
02-03-2020,23,56
03-03-2020,0,17
03-03-2020,1,50
03-03-2020,4,8
03-03-2020,6,89
03-03-2020,7,84
03-03-2020,8,93
03-03-2020,9,116
03-03-2020,10,58
03-03-2020,11,77
03-03-2020,12,79
03-03-2020,13,76
03-03-2020,14,34
03-03-2020,15,113
03-03-2020,16,113
03-03-2020,17,74
03-03-2020,18,65
03-03-2020,19,64
03-03-2020,20,64
03-03-2020,21,87
03-03-2020,22,16
03-03-2020,23,17
04-03-2020,2,39
04-03-2020,4,100
04-03-2020,5,87
04-03-2020,6,91
04-03-2020,7,23
04-03-2020,8,92
04-03-2020,9,98
04-03-2020,10,35
04-03-2020,11,39
04-03-2020,12,68
04-03-2020,13,60
04-03-2020,14,88
04-03-2020,15,18
04-03-2020,16,112
04-03-2020,17,57
04-03-2020,18,132
04-03-2020,19,58
04-03-2020,20,84
04-03-2020,21,63
04-03-2020,22,94
04-03-2020,23,96
05-03-2020,0,96
05-03-2020,5,23
05-03-2020,6,97
05-03-2020,7,35
05-03-2020,8,104
05-03-2020,9,65
05-03-2020,10,76
05-03-2020,11,109
05-03-2020,12,95
05-03-2020,13,73
05-03-2020,14,64
05-03-2020,15,98
05-03-2020,16,95
05-03-2020,17,101
05-03-2020,18,66
05-03-2020,19,82
05-03-2020,20,129
05-03-2020,21,88
05-03-2020,22,97
05-03-2020,23,87
06-03-2020,0,62
06-03-2020,1,15
06-03-2020,3,46
06-03-2020,6,97
06-03-2020,7,38
06-03-2020,8,70
06-03-2020,9,74
06-03-2020,10,31
06-03-2020,11,126
06-03-2020,12,126
06-03-2020,13,90
06-03-2020,14,61
06-03-2020,15,82
06-03-2020,16,86
06-03-2020,17,128
06-03-2020,18,98
06-03-2020,19,72
06-03-2020,20,144
06-03-2020,21,28
06-03-2020,22,79
06-03-2020,23,79
07-03-2020,0,59
07-03-2020,1,69
07-03-2020,2,73
07-03-2020,3,24
07-03-2020,4,93
07-03-2020,6,90
07-03-2020,7,15
07-03-2020,8,33
07-03-2020,9,120
07-03-2020,10,70
07-03-2020,11,29
07-03-2020,12,128
07-03-2020,13,129
07-03-2020,14,126
07-03-2020,15,150
07-03-2020,16,83
07-03-2020,17,98
07-03-2020,18,141
07-03-2020,19,93
07-03-2020,20,68
07-03-2020,21,49
07-03-2020,22,52
07-03-2020,23,75
08-03-2020,0,22
08-03-2020,1,18
08-03-2020,2,26
08-03-2020,3,29
08-03-2020,4,46
08-03-2020,5,42
08-03-2020,7,58
08-03-2020,8,55
08-03-2020,9,29
08-03-2020,10,74
08-03-2020,11,150
08-03-2020,12,132
08-03-2020,13,119
08-03-2020,14,133
08-03-2020,15,96
08-03-2020,16,143
08-03-2020,17,109
08-03-2020,18,48
08-03-2020,19,119
08-03-2020,20,42
08-03-2020,21,123
08-03-2020,22,62
08-03-2020,23,92
09-03-2020,0,19
09-03-2020,1,21
09-03-2020,3,21
09-03-2020,5,72
09-03-2020,6,84
09-03-2020,7,70
09-03-2020,8,57
09-03-2020,9,57
09-03-2020,10,43
09-03-2020,11,40
09-03-2020,12,121
09-03-2020,13,87
09-03-2020,14,96
09-03-2020,15,64
09-03-2020,16,96
09-03-2020,17,31
09-03-2020,18,99
09-03-2020,19,80
09-03-2020,20,97
09-03-2020,21,108
09-03-2020,22,52
09-03-2020,23,22
10-03-2020,0,76
10-03-2020,1,60
10-03-2020,3,12
10-03-2020,5,37
10-03-2020,6,20
10-03-2020,7,94
10-03-2020,8,58
10-03-2020,9,93
10-03-2020,10,30
10-03-2020,11,124
10-03-2020,12,96
10-03-2020,13,106
10-03-2020,14,111
10-03-2020,15,29
10-03-2020,16,78
10-03-2020,17,130
10-03-2020,18,102
10-03-2020,19,92
10-03-2020,20,40
10-03-2020,21,34
10-03-2020,22,55
10-03-2020,23,31
11-03-2020,0,60
11-03-2020,2,29
11-03-2020,3,99
11-03-2020,5,84
11-03-2020,6,43
11-03-2020,7,103
11-03-2020,8,116
11-03-2020,9,85
11-03-2020,10,33
11-03-2020,11,98
11-03-2020,12,39
11-03-2020,13,58
11-03-2020,14,40
11-03-2020,15,94
11-03-2020,16,58
11-03-2020,17,93
11-03-2020,18,124
11-03-2020,19,114
11-03-2020,20,72
11-03-2020,21,87
11-03-2020,22,43
11-03-2020,23,101
12-03-2020,0,54
12-03-2020,1,77
12-03-2020,2,84
12-03-2020,3,39
12-03-2020,5,28
12-03-2020,6,33
12-03-2020,7,75
12-03-2020,8,50
12-03-2020,9,77
12-03-2020,10,87
12-03-2020,11,46
12-03-2020,12,116
12-03-2020,13,109
12-03-2020,14,60
12-03-2020,15,97
12-03-2020,16,103
12-03-2020,17,135
12-03-2020,18,145
12-03-2020,19,64
12-03-2020,20,70
12-03-2020,21,116
12-03-2020,22,106
12-03-2020,23,47
13-03-2020,0,19
13-03-2020,1,48
13-03-2020,2,7
13-03-2020,3,12
13-03-2020,4,79
13-03-2020,5,21
13-03-2020,6,9
13-03-2020,7,20
13-03-2020,8,40
13-03-2020,9,93
13-03-2020,10,95
13-03-2020,11,141
13-03-2020,12,124
13-03-2020,13,65
13-03-2020,14,66
13-03-2020,15,57
13-03-2020,16,95
13-03-2020,17,139
13-03-2020,18,135
13-03-2020,19,88
13-03-2020,20,49
13-03-2020,21,122
13-03-2020,22,87
13-03-2020,23,48
14-03-2020,0,35
14-03-2020,1,37
